2023-08-12T18:03:48.057Z warp-dns-stats: Queries: 0, Success: 0.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 0.00ms
2023-08-12T19:29:39.920Z warp-dns-stats: Queries: 65, Success: 93.8%, TimedOut: 0.0%, NoRecordsFound: 6.2%, Other Error: 0.0%, Avg Duration: 11.09ms
2023-08-12T19:31:39.917Z warp-dns-stats: Queries: 37, Success: 100.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 2.65ms
2023-08-12T19:33:39.918Z warp-dns-stats: Queries: 40, Success: 95.0%, TimedOut: 0.0%, NoRecordsFound: 5.0%, Other Error: 0.0%, Avg Duration: 5.25ms
2023-08-12T19:35:39.918Z warp-dns-stats: Queries: 46, Success: 93.5%, TimedOut: 0.0%, NoRecordsFound: 6.5%, Other Error: 0.0%, Avg Duration: 7.72ms
2023-08-12T19:37:39.918Z warp-dns-stats: Queries: 40, Success: 97.5%, TimedOut: 0.0%, NoRecordsFound: 2.5%, Other Error: 0.0%, Avg Duration: 3.58ms
2023-08-12T19:39:39.918Z warp-dns-stats: Queries: 41, Success: 92.7%, TimedOut: 0.0%, NoRecordsFound: 7.3%, Other Error: 0.0%, Avg Duration: 5.56ms
2023-08-12T19:41:39.918Z warp-dns-stats: Queries: 38, Success: 92.1%, TimedOut: 0.0%, NoRecordsFound: 7.9%, Other Error: 0.0%, Avg Duration: 5.63ms
2023-08-12T19:43:39.918Z warp-dns-stats: Queries: 49, Success: 95.9%, TimedOut: 0.0%, NoRecordsFound: 4.1%, Other Error: 0.0%, Avg Duration: 9.00ms
2023-08-12T19:45:39.918Z warp-dns-stats: Queries: 51, Success: 90.2%, TimedOut: 0.0%, NoRecordsFound: 9.8%, Other Error: 0.0%, Avg Duration: 8.16ms
2023-08-12T19:47:39.918Z warp-dns-stats: Queries: 38, Success: 89.5%, TimedOut: 0.0%, NoRecordsFound: 10.5%, Other Error: 0.0%, Avg Duration: 4.24ms
2023-08-12T19:49:39.917Z warp-dns-stats: Queries: 49, Success: 91.8%, TimedOut: 0.0%, NoRecordsFound: 8.2%, Other Error: 0.0%, Avg Duration: 12.02ms
2023-08-12T19:51:39.918Z warp-dns-stats: Queries: 43, Success: 93.0%, TimedOut: 0.0%, NoRecordsFound: 7.0%, Other Error: 0.0%, Avg Duration: 5.67ms
2023-08-12T19:53:39.919Z warp-dns-stats: Queries: 40, Success: 95.0%, TimedOut: 0.0%, NoRecordsFound: 5.0%, Other Error: 0.0%, Avg Duration: 6.40ms
2023-08-12T19:55:39.918Z warp-dns-stats: Queries: 51, Success: 78.4%, TimedOut: 0.0%, NoRecordsFound: 21.6%, Other Error: 0.0%, Avg Duration: 7.06ms
2023-08-12T19:57:39.918Z warp-dns-stats: Queries: 42, Success: 100.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 5.90ms
2023-08-12T19:59:39.918Z warp-dns-stats: Queries: 45, Success: 91.1%, TimedOut: 0.0%, NoRecordsFound: 8.9%, Other Error: 0.0%, Avg Duration: 7.80ms
2023-08-12T20:01:39.918Z warp-dns-stats: Queries: 38, Success: 100.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 4.63ms
2023-08-12T20:03:39.918Z warp-dns-stats: Queries: 58, Success: 87.9%, TimedOut: 0.0%, NoRecordsFound: 12.1%, Other Error: 0.0%, Avg Duration: 10.88ms
2023-08-12T20:05:39.918Z warp-dns-stats: Queries: 51, Success: 88.2%, TimedOut: 0.0%, NoRecordsFound: 11.8%, Other Error: 0.0%, Avg Duration: 15.18ms
2023-08-12T20:07:39.981Z warp-dns-stats: Queries: 48, Success: 83.3%, TimedOut: 0.0%, NoRecordsFound: 16.7%, Other Error: 0.0%, Avg Duration: 7.10ms
2023-08-12T20:09:39.983Z warp-dns-stats: Queries: 39, Success: 94.9%, TimedOut: 0.0%, NoRecordsFound: 5.1%, Other Error: 0.0%, Avg Duration: 4.82ms
2023-08-12T20:11:39.985Z warp-dns-stats: Queries: 48, Success: 100.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 6.35ms
2023-08-12T20:13:39.986Z warp-dns-stats: Queries: 39, Success: 94.9%, TimedOut: 0.0%, NoRecordsFound: 5.1%, Other Error: 0.0%, Avg Duration: 9.18ms
2023-08-12T20:15:39.988Z warp-dns-stats: Queries: 42, Success: 100.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 7.74ms
2023-08-12T20:17:39.989Z warp-dns-stats: Queries: 48, Success: 87.5%, TimedOut: 0.0%, NoRecordsFound: 12.5%, Other Error: 0.0%, Avg Duration: 8.31ms
2023-08-12T20:19:39.992Z warp-dns-stats: Queries: 49, Success: 91.8%, TimedOut: 0.0%, NoRecordsFound: 8.2%, Other Error: 0.0%, Avg Duration: 6.57ms
2023-08-12T20:21:39.993Z warp-dns-stats: Queries: 64, Success: 78.1%, TimedOut: 0.0%, NoRecordsFound: 21.9%, Other Error: 0.0%, Avg Duration: 14.19ms
2023-08-12T20:23:39.995Z warp-dns-stats: Queries: 84, Success: 97.6%, TimedOut: 0.0%, NoRecordsFound: 2.4%, Other Error: 0.0%, Avg Duration: 20.64ms
2023-08-12T20:25:39.998Z warp-dns-stats: Queries: 35, Success: 100.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 4.57ms
2023-08-12T20:27:39.999Z warp-dns-stats: Queries: 38, Success: 92.1%, TimedOut: 0.0%, NoRecordsFound: 7.9%, Other Error: 0.0%, Avg Duration: 5.53ms
2023-08-12T20:29:40.000Z warp-dns-stats: Queries: 42, Success: 95.2%, TimedOut: 0.0%, NoRecordsFound: 4.8%, Other Error: 0.0%, Avg Duration: 5.29ms
2023-08-12T20:31:40.002Z warp-dns-stats: Queries: 38, Success: 94.7%, TimedOut: 0.0%, NoRecordsFound: 5.3%, Other Error: 0.0%, Avg Duration: 3.58ms
2023-08-12T20:33:40.004Z warp-dns-stats: Queries: 69, Success: 68.1%, TimedOut: 0.0%, NoRecordsFound: 31.9%, Other Error: 0.0%, Avg Duration: 10.20ms
2023-08-12T20:35:40.006Z warp-dns-stats: Queries: 97, Success: 95.9%, TimedOut: 0.0%, NoRecordsFound: 4.1%, Other Error: 0.0%, Avg Duration: 10.55ms
2023-08-12T20:37:40.008Z warp-dns-stats: Queries: 47, Success: 87.2%, TimedOut: 0.0%, NoRecordsFound: 12.8%, Other Error: 0.0%, Avg Duration: 7.53ms
2023-08-12T20:39:40.009Z warp-dns-stats: Queries: 83, Success: 74.7%, TimedOut: 0.0%, NoRecordsFound: 25.3%, Other Error: 0.0%, Avg Duration: 10.39ms
2023-08-12T20:41:40.011Z warp-dns-stats: Queries: 33, Success: 100.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 1.15ms
2023-08-12T20:57:24.748Z warp-dns-stats: Queries: 0, Success: 0.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 0.00ms
2023-08-12T21:14:25.782Z warp-dns-stats: Queries: 0, Success: 0.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 0.00ms
2023-08-12T21:29:41.459Z warp-dns-stats: Queries: 0, Success: 0.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 0.00ms
2023-08-12T21:47:22.069Z warp-dns-stats: Queries: 0, Success: 0.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 0.00ms
2023-08-12T22:04:03.154Z warp-dns-stats: Queries: 0, Success: 0.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 0.00ms
2023-08-12T22:19:55.025Z warp-dns-stats: Queries: 0, Success: 0.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 0.00ms
2023-08-12T22:37:20.964Z warp-dns-stats: Queries: 0, Success: 0.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 0.00ms
2023-08-12T22:53:18.007Z warp-dns-stats: Queries: 0, Success: 0.0%, TimedOut: 0.0%, NoRecordsFound: 0.0%, Other Error: 0.0%, Avg Duration: 0.00ms
